time[s],height[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N]
6.024000e+00,5.741900e-02,1.094049e-05,1.094096e-04,1.578819e-08,1.093938e-04
6.025000e+00,5.741901e-02,1.092606e-05,1.094096e-04,1.576736e-08,1.093938e-04
6.026000e+00,5.741903e-02,1.091164e-05,1.094096e-04,1.574656e-08,1.093939e-04
6.027000e+00,5.741904e-02,1.089724e-05,1.094096e-04,1.572579e-08,1.093939e-04
6.028000e+00,5.741905e-02,1.088286e-05,1.094096e-04,1.570504e-08,1.093939e-04
6.029000e+00,5.741906e-02,1.086850e-05,1.094096e-04,1.568432e-08,1.093939e-04
6.030000e+00,5.741907e-02,1.085416e-05,1.094096e-04,1.566363e-08,1.093939e-04
6.031000e+00,5.741908e-02,1.083984e-05,1.094096e-04,1.564296e-08,1.093940e-04
6.032000e+00,5.741909e-02,1.082553e-05,1.094096e-04,1.562232e-08,1.093940e-04
6.033000e+00,5.741910e-02,1.081125e-05,1.094096e-04,1.560171e-08,1.093940e-04
6.034000e+00,5.741911e-02,1.079698e-05,1.094096e-04,1.558113e-08,1.093940e-04
6.035000e+00,5.741912e-02,1.078274e-05,1.094096e-04,1.556057e-08,1.093940e-04
6.036000e+00,5.741913e-02,1.076851e-05,1.094096e-04,1.554004e-08,1.093941e-04
6.037000e+00,5.741914e-02,1.075430e-05,1.094096e-04,1.551954e-08,1.093941e-04
6.038000e+00,5.741916e-02,1.074011e-05,1.094096e-04,1.549906e-08,1.093941e-04
6.039000e+00,5.741917e-02,1.072594e-05,1.094096e-04,1.547861e-08,1.093941e-04
6.040000e+00,5.741918e-02,1.071178e-05,1.094096e-04,1.545819e-08,1.093941e-04
6.041000e+00,5.741919e-02,1.069765e-05,1.094096e-04,1.543780e-08,1.093942e-04
6.042000e+00,5.741920e-02,1.068353e-05,1.094096e-04,1.541743e-08,1.093942e-04
6.043000e+00,5.741921e-02,1.066944e-05,1.094096e-04,1.539709e-08,1.093942e-04
6.044000e+00,5.741922e-02,1.065536e-05,1.094096e-04,1.537678e-08,1.093942e-04
6.045000e+00,5.741923e-02,1.064130e-05,1.094096e-04,1.535649e-08,1.093942e-04
6.046000e+00,5.741924e-02,1.062726e-05,1.094096e-04,1.533623e-08,1.093943e-04
6.047000e+00,5.741925e-02,1.061323e-05,1.094096e-04,1.531600e-08,1.093943e-04
6.048000e+00,5.741926e-02,1.059923e-05,1.094096e-04,1.529579e-08,1.093943e-04
6.049000e+00,5.741927e-02,1.058524e-05,1.094096e-04,1.527561e-08,1.093943e-04
6.050000e+00,5.741928e-02,1.057128e-05,1.094096e-04,1.525546e-08,1.093944e-04
6.051000e+00,5.741929e-02,1.055733e-05,1.094096e-04,1.523533e-08,1.093944e-04
6.052000e+00,5.741930e-02,1.054340e-05,1.094096e-04,1.521523e-08,1.093944e-04
6.053000e+00,5.741932e-02,1.052949e-05,1.094096e-04,1.519515e-08,1.093944e-04
6.054000e+00,5.741933e-02,1.051559e-05,1.094096e-04,1.517511e-08,1.093944e-04
6.055000e+00,5.741934e-02,1.050172e-05,1.094096e-04,1.515509e-08,1.093945e-04
6.056000e+00,5.741935e-02,1.048786e-05,1.094096e-04,1.513509e-08,1.093945e-04
6.057000e+00,5.741936e-02,1.047402e-05,1.094096e-04,1.511512e-08,1.093945e-04
6.058000e+00,5.741937e-02,1.046020e-05,1.094096e-04,1.509518e-08,1.093945e-04
6.059000e+00,5.741938e-02,1.044640e-05,1.094096e-04,1.507527e-08,1.093945e-04
6.060000e+00,5.741939e-02,1.043261e-05,1.094096e-04,1.505538e-08,1.093946e-04
6.061000e+00,5.741940e-02,1.041885e-05,1.094096e-04,1.503551e-08,1.093946e-04
6.062000e+00,5.741941e-02,1.040510e-05,1.094096e-04,1.501568e-08,1.093946e-04
6.063000e+00,5.741942e-02,1.039137e-05,1.094096e-04,1.499587e-08,1.093946e-04
6.064000e+00,5.741943e-02,1.037766e-05,1.094096e-04,1.497608e-08,1.093946e-04
6.065000e+00,5.741944e-02,1.036397e-05,1.094096e-04,1.495632e-08,1.093946e-04
6.066000e+00,5.741945e-02,1.035029e-05,1.094096e-04,1.493659e-08,1.093947e-04
6.067000e+00,5.741946e-02,1.033663e-05,1.094096e-04,1.491689e-08,1.093947e-04
6.068000e+00,5.741947e-02,1.032299e-05,1.094096e-04,1.489720e-08,1.093947e-04
6.069000e+00,5.741948e-02,1.030937e-05,1.094096e-04,1.487755e-08,1.093947e-04
6.070000e+00,5.741949e-02,1.029577e-05,1.094096e-04,1.485792e-08,1.093947e-04
6.071000e+00,5.741950e-02,1.028218e-05,1.094096e-04,1.483832e-08,1.093948e-04
6.072000e+00,5.741951e-02,1.026862e-05,1.094096e-04,1.481874e-08,1.093948e-04
6.073000e+00,5.741952e-02,1.025507e-05,1.094096e-04,1.479919e-08,1.093948e-04
6.074000e+00,5.741953e-02,1.024154e-05,1.094096e-04,1.477967e-08,1.093948e-04
6.075000e+00,5.741954e-02,1.022802e-05,1.094096e-04,1.476017e-08,1.093948e-04
6.076000e+00,5.741955e-02,1.021453e-05,1.094096e-04,1.474070e-08,1.093949e-04
6.077000e+00,5.741956e-02,1.020105e-05,1.094096e-04,1.472125e-08,1.093949e-04
6.078000e+00,5.741957e-02,1.018759e-05,1.094096e-04,1.470183e-08,1.093949e-04
6.079000e+00,5.741958e-02,1.017415e-05,1.094096e-04,1.468243e-08,1.093949e-04
6.080000e+00,5.741959e-02,1.016072e-05,1.094096e-04,1.466306e-08,1.093949e-04
6.081000e+00,5.741960e-02,1.014731e-05,1.094096e-04,1.464371e-08,1.093950e-04
6.082000e+00,5.741961e-02,1.013392e-05,1.094096e-04,1.462439e-08,1.093950e-04
6.083000e+00,5.741962e-02,1.012055e-05,1.094096e-04,1.460510e-08,1.093950e-04
6.084000e+00,5.741964e-02,1.010720e-05,1.094096e-04,1.458583e-08,1.093950e-04
6.085000e+00,5.741965e-02,1.009386e-05,1.094096e-04,1.456659e-08,1.093950e-04
6.086000e+00,5.741966e-02,1.008054e-05,1.094096e-04,1.454737e-08,1.093951e-04
6.087000e+00,5.741967e-02,1.006724e-05,1.094096e-04,1.452818e-08,1.093951e-04
6.088000e+00,5.741968e-02,1.005396e-05,1.094096e-04,1.450901e-08,1.093951e-04
6.089000e+00,5.741969e-02,1.004069e-05,1.094096e-04,1.448987e-08,1.093951e-04
6.090000e+00,5.741970e-02,1.002744e-05,1.094096e-04,1.447075e-08,1.093951e-04
6.091000e+00,5.741971e-02,1.001421e-05,1.094096e-04,1.445166e-08,1.093952e-04
6.092000e+00,5.741972e-02,1.000100e-05,1.094096e-04,1.443259e-08,1.093952e-04
6.093000e+00,5.741973e-02,9.987802e-06,1.094096e-04,1.441355e-08,1.093952e-04
6.094000e+00,5.741974e-02,9.974624e-06,1.094096e-04,1.439454e-08,1.093952e-04
6.095000e+00,5.741975e-02,9.961462e-06,1.094096e-04,1.437554e-08,1.093952e-04
6.096000e+00,5.741976e-02,9.948318e-06,1.094096e-04,1.435658e-08,1.093952e-04
6.097000e+00,5.741977e-02,9.935191e-06,1.094096e-04,1.433764e-08,1.093953e-04
6.098000e+00,5.741978e-02,9.922082e-06,1.094096e-04,1.431872e-08,1.093953e-04
6.099000e+00,5.741979e-02,9.908990e-06,1.094096e-04,1.429983e-08,1.093953e-04
6.100000e+00,5.741980e-02,9.895915e-06,1.094096e-04,1.428096e-08,1.093953e-04
6.101000e+00,5.741981e-02,9.882858e-06,1.094096e-04,1.426212e-08,1.093953e-04
6.102000e+00,5.741981e-02,9.869817e-06,1.094096e-04,1.424331e-08,1.093954e-04
6.103000e+00,5.741982e-02,9.856794e-06,1.094096e-04,1.422452e-08,1.093954e-04
6.104000e+00,5.741983e-02,9.843788e-06,1.094096e-04,1.420575e-08,1.093954e-04
6.105000e+00,5.741984e-02,9.830800e-06,1.094096e-04,1.418701e-08,1.093954e-04
6.106000e+00,5.741985e-02,9.817828e-06,1.094096e-04,1.416829e-08,1.093954e-04
6.107000e+00,5.741986e-02,9.804874e-06,1.094096e-04,1.414960e-08,1.093955e-04
6.108000e+00,5.741987e-02,9.791936e-06,1.094096e-04,1.413093e-08,1.093955e-04
6.109000e+00,5.741988e-02,9.779016e-06,1.094096e-04,1.411229e-08,1.093955e-04
6.110000e+00,5.741989e-02,9.766113e-06,1.094096e-04,1.409367e-08,1.093955e-04
6.111000e+00,5.741990e-02,9.753226e-06,1.094096e-04,1.407507e-08,1.093955e-04
6.112000e+00,5.741991e-02,9.740357e-06,1.094096e-04,1.405650e-08,1.093955e-04
6.113000e+00,5.741992e-02,9.727505e-06,1.094096e-04,1.403796e-08,1.093956e-04
6.114000e+00,5.741993e-02,9.714670e-06,1.094096e-04,1.401944e-08,1.093956e-04
6.115000e+00,5.741994e-02,9.701851e-06,1.094096e-04,1.400094e-08,1.093956e-04
6.116000e+00,5.741995e-02,9.689050e-06,1.094096e-04,1.398247e-08,1.093956e-04
6.117000e+00,5.741996e-02,9.676265e-06,1.094096e-04,1.396402e-08,1.093956e-04
6.118000e+00,5.741997e-02,9.663498e-06,1.094096e-04,1.394560e-08,1.093957e-04
6.119000e+00,5.741998e-02,9.650747e-06,1.094096e-04,1.392720e-08,1.093957e-04
6.120000e+00,5.741999e-02,9.638013e-06,1.094096e-04,1.390883e-08,1.093957e-04
6.121000e+00,5.742000e-02,9.625296e-06,1.094096e-04,1.389048e-08,1.093957e-04
6.122000e+00,5.742001e-02,9.612595e-06,1.094096e-04,1.387215e-08,1.093957e-04
6.123000e+00,5.742002e-02,9.599912e-06,1.094096e-04,1.385385e-08,1.093958e-04
6.124000e+00,5.742003e-02,9.587245e-06,1.094096e-04,1.383557e-08,1.093958e-04
6.125000e+00,5.742004e-02,9.574595e-06,1.094096e-04,1.381732e-08,1.093958e-04
6.126000e+00,5.742005e-02,9.561961e-06,1.094096e-04,1.379909e-08,1.093958e-04
6.127000e+00,5.742006e-02,9.549345e-06,1.094096e-04,1.378089e-08,1.093958e-04
6.128000e+00,5.742007e-02,9.536744e-06,1.094096e-04,1.376270e-08,1.093958e-04
6.129000e+00,5.742008e-02,9.524161e-06,1.094096e-04,1.374455e-08,1.093959e-04
6.130000e+00,5.742009e-02,9.511594e-06,1.094096e-04,1.372641e-08,1.093959e-04
6.131000e+00,5.742010e-02,9.499044e-06,1.094096e-04,1.370830e-08,1.093959e-04
6.132000e+00,5.742011e-02,9.486510e-06,1.094096e-04,1.369022e-08,1.093959e-04
6.133000e+00,5.742011e-02,9.473993e-06,1.094096e-04,1.367216e-08,1.093959e-04
6.134000e+00,5.742012e-02,9.461492e-06,1.094096e-04,1.365412e-08,1.093960e-04
6.135000e+00,5.742013e-02,9.449008e-06,1.094096e-04,1.363611e-08,1.093960e-04
6.136000e+00,5.742014e-02,9.436540e-06,1.094096e-04,1.361812e-08,1.093960e-04
6.137000e+00,5.742015e-02,9.424089e-06,1.094096e-04,1.360015e-08,1.093960e-04
6.138000e+00,5.742016e-02,9.411654e-06,1.094096e-04,1.358221e-08,1.093960e-04
6.139000e+00,5.742017e-02,9.399236e-06,1.094096e-04,1.356429e-08,1.093960e-04
6.140000e+00,5.742018e-02,9.386834e-06,1.094096e-04,1.354639e-08,1.093961e-04
6.141000e+00,5.742019e-02,9.374448e-06,1.094096e-04,1.352852e-08,1.093961e-04
6.142000e+00,5.742020e-02,9.362079e-06,1.094096e-04,1.351067e-08,1.093961e-04
6.143000e+00,5.742021e-02,9.349726e-06,1.094096e-04,1.349285e-08,1.093961e-04
6.144000e+00,5.742022e-02,9.337389e-06,1.094096e-04,1.347505e-08,1.093961e-04
6.145000e+00,5.742023e-02,9.325069e-06,1.094096e-04,1.345727e-08,1.093961e-04
6.146000e+00,5.742024e-02,9.312765e-06,1.094096e-04,1.343951e-08,1.093962e-04
6.147000e+00,5.742025e-02,9.300477e-06,1.094096e-04,1.342178e-08,1.093962e-04
6.148000e+00,5.742026e-02,9.288205e-06,1.094096e-04,1.340407e-08,1.093962e-04
6.149000e+00,5.742027e-02,9.275950e-06,1.094096e-04,1.338639e-08,1.093962e-04
6.150000e+00,5.742027e-02,9.263710e-06,1.094096e-04,1.336873e-08,1.093962e-04
6.151000e+00,5.742028e-02,9.251487e-06,1.094096e-04,1.335109e-08,1.093963e-04
6.152000e+00,5.742029e-02,9.239280e-06,1.094096e-04,1.333348e-08,1.093963e-04
6.153000e+00,5.742030e-02,9.227089e-06,1.094096e-04,1.331589e-08,1.093963e-04
6.154000e+00,5.742031e-02,9.214914e-06,1.094096e-04,1.329832e-08,1.093963e-04
6.155000e+00,5.742032e-02,9.202756e-06,1.094096e-04,1.328078e-08,1.093963e-04
6.156000e+00,5.742033e-02,9.190613e-06,1.094096e-04,1.326325e-08,1.093963e-04
6.157000e+00,5.742034e-02,9.178486e-06,1.094096e-04,1.324576e-08,1.093964e-04
6.158000e+00,5.742035e-02,9.166376e-06,1.094096e-04,1.322828e-08,1.093964e-04
6.159000e+00,5.742036e-02,9.154281e-06,1.094096e-04,1.321083e-08,1.093964e-04
6.160000e+00,5.742037e-02,9.142202e-06,1.094096e-04,1.319340e-08,1.093964e-04
6.161000e+00,5.742038e-02,9.130139e-06,1.094096e-04,1.317599e-08,1.093964e-04
6.162000e+00,5.742038e-02,9.118092e-06,1.094096e-04,1.315861e-08,1.093964e-04
6.163000e+00,5.742039e-02,9.106061e-06,1.094096e-04,1.314125e-08,1.093965e-04
6.164000e+00,5.742040e-02,9.094046e-06,1.094096e-04,1.312391e-08,1.093965e-04
6.165000e+00,5.742041e-02,9.082047e-06,1.094096e-04,1.310660e-08,1.093965e-04
6.166000e+00,5.742042e-02,9.070064e-06,1.094096e-04,1.308931e-08,1.093965e-04
6.167000e+00,5.742043e-02,9.058096e-06,1.094096e-04,1.307204e-08,1.093965e-04
6.168000e+00,5.742044e-02,9.046144e-06,1.094096e-04,1.305479e-08,1.093965e-04
6.169000e+00,5.742045e-02,9.034208e-06,1.094096e-04,1.303757e-08,1.093966e-04
6.170000e+00,5.742046e-02,9.022288e-06,1.094096e-04,1.302037e-08,1.093966e-04
6.171000e+00,5.742047e-02,9.010384e-06,1.094096e-04,1.300319e-08,1.093966e-04
6.172000e+00,5.742048e-02,8.998495e-06,1.094096e-04,1.298604e-08,1.093966e-04
6.173000e+00,5.742048e-02,8.986622e-06,1.094096e-04,1.296890e-08,1.093966e-04
6.174000e+00,5.742049e-02,8.974764e-06,1.094096e-04,1.295179e-08,1.093967e-04
6.175000e+00,5.742050e-02,8.962922e-06,1.094096e-04,1.293471e-08,1.093967e-04
6.176000e+00,5.742051e-02,8.951096e-06,1.094096e-04,1.291764e-08,1.093967e-04
6.177000e+00,5.742052e-02,8.939286e-06,1.094096e-04,1.290060e-08,1.093967e-04
6.178000e+00,5.742053e-02,8.927491e-06,1.094096e-04,1.288358e-08,1.093967e-04
6.179000e+00,5.742054e-02,8.915711e-06,1.094096e-04,1.286658e-08,1.093967e-04
6.180000e+00,5.742055e-02,8.903947e-06,1.094096e-04,1.284961e-08,1.093968e-04
6.181000e+00,5.742056e-02,8.892199e-06,1.094096e-04,1.283265e-08,1.093968e-04
6.182000e+00,5.742056e-02,8.880466e-06,1.094096e-04,1.281572e-08,1.093968e-04
6.183000e+00,5.742057e-02,8.868749e-06,1.094096e-04,1.279882e-08,1.093968e-04
6.184000e+00,5.742058e-02,8.857047e-06,1.094096e-04,1.278193e-08,1.093968e-04
6.185000e+00,5.742059e-02,8.845360e-06,1.094096e-04,1.276507e-08,1.093968e-04
6.186000e+00,5.742060e-02,8.833689e-06,1.094096e-04,1.274823e-08,1.093969e-04
6.187000e+00,5.742061e-02,8.822034e-06,1.094096e-04,1.273141e-08,1.093969e-04
6.188000e+00,5.742062e-02,8.810394e-06,1.094096e-04,1.271461e-08,1.093969e-04
6.189000e+00,5.742063e-02,8.798769e-06,1.094096e-04,1.269784e-08,1.093969e-04
6.190000e+00,5.742064e-02,8.787159e-06,1.094096e-04,1.268109e-08,1.093969e-04
6.191000e+00,5.742064e-02,8.775565e-06,1.094096e-04,1.266435e-08,1.093969e-04
6.192000e+00,5.742065e-02,8.763986e-06,1.094096e-04,1.264765e-08,1.093970e-04
6.193000e+00,5.742066e-02,8.752422e-06,1.094096e-04,1.263096e-08,1.093970e-04
6.194000e+00,5.742067e-02,8.740874e-06,1.094096e-04,1.261430e-08,1.093970e-04
6.195000e+00,5.742068e-02,8.729341e-06,1.094096e-04,1.259765e-08,1.093970e-04
6.196000e+00,5.742069e-02,8.717823e-06,1.094096e-04,1.258103e-08,1.093970e-04
6.197000e+00,5.742070e-02,8.706320e-06,1.094096e-04,1.256444e-08,1.093970e-04
6.198000e+00,5.742071e-02,8.694833e-06,1.094096e-04,1.254786e-08,1.093971e-04
6.199000e+00,5.742071e-02,8.683360e-06,1.094096e-04,1.253131e-08,1.093971e-04
6.200000e+00,5.742072e-02,8.671903e-06,1.094096e-04,1.251477e-08,1.093971e-04
6.201000e+00,5.742073e-02,8.660461e-06,1.094096e-04,1.249826e-08,1.093971e-04
6.202000e+00,5.742074e-02,8.649034e-06,1.094096e-04,1.248177e-08,1.093971e-04
6.203000e+00,5.742075e-02,8.637622e-06,1.094096e-04,1.246531e-08,1.093971e-04
6.204000e+00,5.742076e-02,8.626225e-06,1.094096e-04,1.244886e-08,1.093972e-04
6.205000e+00,5.742077e-02,8.614843e-06,1.094096e-04,1.243244e-08,1.093972e-04
6.206000e+00,5.742077e-02,8.603477e-06,1.094096e-04,1.241604e-08,1.093972e-04
6.207000e+00,5.742078e-02,8.592125e-06,1.094096e-04,1.239966e-08,1.093972e-04
6.208000e+00,5.742079e-02,8.580788e-06,1.094096e-04,1.238330e-08,1.093972e-04
6.209000e+00,5.742080e-02,8.569466e-06,1.094096e-04,1.236696e-08,1.093972e-04
6.210000e+00,5.742081e-02,8.558159e-06,1.094096e-04,1.235064e-08,1.093973e-04
6.211000e+00,5.742082e-02,8.546867e-06,1.094096e-04,1.233435e-08,1.093973e-04
6.212000e+00,5.742083e-02,8.535590e-06,1.094096e-04,1.231808e-08,1.093973e-04
6.213000e+00,5.742083e-02,8.524328e-06,1.094096e-04,1.230183e-08,1.093973e-04
6.214000e+00,5.742084e-02,8.513081e-06,1.094096e-04,1.228560e-08,1.093973e-04
6.215000e+00,5.742085e-02,8.501848e-06,1.094096e-04,1.226939e-08,1.093973e-04
6.216000e+00,5.742086e-02,8.490631e-06,1.094096e-04,1.225320e-08,1.093974e-04
6.217000e+00,5.742087e-02,8.479428e-06,1.094096e-04,1.223704e-08,1.093974e-04
6.218000e+00,5.742088e-02,8.468240e-06,1.094096e-04,1.222089e-08,1.093974e-04
6.219000e+00,5.742089e-02,8.457066e-06,1.094096e-04,1.220477e-08,1.093974e-04
6.220000e+00,5.742089e-02,8.445908e-06,1.094096e-04,1.218867e-08,1.093974e-04
6.221000e+00,5.742090e-02,8.434764e-06,1.094096e-04,1.217259e-08,1.093974e-04
6.222000e+00,5.742091e-02,8.423635e-06,1.094096e-04,1.215653e-08,1.093974e-04
6.223000e+00,5.742092e-02,8.412520e-06,1.094096e-04,1.214049e-08,1.093975e-04
6.224000e+00,5.742093e-02,8.401420e-06,1.094096e-04,1.212447e-08,1.093975e-04
6.225000e+00,5.742094e-02,8.390335e-06,1.094096e-04,1.210848e-08,1.093975e-04
6.226000e+00,5.742094e-02,8.379265e-06,1.094096e-04,1.209250e-08,1.093975e-04
6.227000e+00,5.742095e-02,8.368209e-06,1.094096e-04,1.207655e-08,1.093975e-04
6.228000e+00,5.742096e-02,8.357168e-06,1.094096e-04,1.206062e-08,1.093975e-04
6.229000e+00,5.742097e-02,8.346141e-06,1.094096e-04,1.204470e-08,1.093976e-04
6.230000e+00,5.742098e-02,8.335129e-06,1.094096e-04,1.202881e-08,1.093976e-04
6.231000e+00,5.742099e-02,8.324131e-06,1.094096e-04,1.201294e-08,1.093976e-04
6.232000e+00,5.742099e-02,8.313148e-06,1.094096e-04,1.199710e-08,1.093976e-04
6.233000e+00,5.742100e-02,8.302179e-06,1.094096e-04,1.198127e-08,1.093976e-04
6.234000e+00,5.742101e-02,8.291225e-06,1.094096e-04,1.196546e-08,1.093976e-04
6.235000e+00,5.742102e-02,8.280285e-06,1.094096e-04,1.194968e-08,1.093977e-04
6.236000e+00,5.742103e-02,8.269360e-06,1.094096e-04,1.193391e-08,1.093977e-04
6.237000e+00,5.742104e-02,8.258449e-06,1.094096e-04,1.191817e-08,1.093977e-04
6.238000e+00,5.742104e-02,8.247553e-06,1.094096e-04,1.190244e-08,1.093977e-04
6.239000e+00,5.742105e-02,8.236671e-06,1.094096e-04,1.188674e-08,1.093977e-04
6.240000e+00,5.742106e-02,8.225803e-06,1.094096e-04,1.187106e-08,1.093977e-04
6.241000e+00,5.742107e-02,8.214950e-06,1.094096e-04,1.185540e-08,1.093977e-04
6.242000e+00,5.742108e-02,8.204111e-06,1.094096e-04,1.183976e-08,1.093978e-04
6.243000e+00,5.742109e-02,8.193286e-06,1.094096e-04,1.182414e-08,1.093978e-04
6.244000e+00,5.742109e-02,8.182475e-06,1.094096e-04,1.180854e-08,1.093978e-04
6.245000e+00,5.742110e-02,8.171679e-06,1.094096e-04,1.179296e-08,1.093978e-04
6.246000e+00,5.742111e-02,8.160897e-06,1.094096e-04,1.177740e-08,1.093978e-04
6.247000e+00,5.742112e-02,8.150129e-06,1.094096e-04,1.176186e-08,1.093978e-04
6.248000e+00,5.742113e-02,8.139376e-06,1.094096e-04,1.174634e-08,1.093979e-04
6.249000e+00,5.742113e-02,8.128637e-06,1.094096e-04,1.173085e-08,1.093979e-04
6.250000e+00,5.742114e-02,8.117912e-06,1.094096e-04,1.171537e-08,1.093979e-04
6.251000e+00,5.742115e-02,8.107201e-06,1.094096e-04,1.169992e-08,1.093979e-04
6.252000e+00,5.742116e-02,8.096504e-06,1.094096e-04,1.168448e-08,1.093979e-04
6.253000e+00,5.742117e-02,8.085821e-06,1.094096e-04,1.166906e-08,1.093979e-04
6.254000e+00,5.742118e-02,8.075152e-06,1.094096e-04,1.165367e-08,1.093979e-04
6.255000e+00,5.742118e-02,8.064498e-06,1.094096e-04,1.163830e-08,1.093980e-04
6.256000e+00,5.742119e-02,8.053857e-06,1.094096e-04,1.162294e-08,1.093980e-04
6.257000e+00,5.742120e-02,8.043231e-06,1.094096e-04,1.160761e-08,1.093980e-04
6.258000e+00,5.742121e-02,8.032618e-06,1.094096e-04,1.159229e-08,1.093980e-04
6.259000e+00,5.742122e-02,8.022020e-06,1.094096e-04,1.157700e-08,1.093980e-04
6.260000e+00,5.742122e-02,8.011436e-06,1.094096e-04,1.156173e-08,1.093980e-04
6.261000e+00,5.742123e-02,8.000865e-06,1.094096e-04,1.154647e-08,1.093981e-04
6.262000e+00,5.742124e-02,7.990309e-06,1.094096e-04,1.153124e-08,1.093981e-04
6.263000e+00,5.742125e-02,7.979766e-06,1.094096e-04,1.151603e-08,1.093981e-04
6.264000e+00,5.742126e-02,7.969237e-06,1.094096e-04,1.150083e-08,1.093981e-04
6.265000e+00,5.742126e-02,7.958723e-06,1.094096e-04,1.148566e-08,1.093981e-04
6.266000e+00,5.742127e-02,7.948222e-06,1.094096e-04,1.147051e-08,1.093981e-04
6.267000e+00,5.742128e-02,7.937735e-06,1.094096e-04,1.145538e-08,1.093981e-04
6.268000e+00,5.742129e-02,7.927261e-06,1.094096e-04,1.144026e-08,1.093982e-04
6.269000e+00,5.742130e-02,7.916802e-06,1.094096e-04,1.142517e-08,1.093982e-04
6.270000e+00,5.742130e-02,7.906356e-06,1.094096e-04,1.141010e-08,1.093982e-04
6.271000e+00,5.742131e-02,7.895925e-06,1.094096e-04,1.139504e-08,1.093982e-04
6.272000e+00,5.742132e-02,7.885507e-06,1.094096e-04,1.138001e-08,1.093982e-04
6.273000e+00,5.742133e-02,7.875102e-06,1.094096e-04,1.136500e-08,1.093982e-04
6.274000e+00,5.742133e-02,7.864712e-06,1.094096e-04,1.135000e-08,1.093983e-04
6.275000e+00,5.742134e-02,7.854335e-06,1.094096e-04,1.133503e-08,1.093983e-04
6.276000e+00,5.742135e-02,7.843972e-06,1.094096e-04,1.132008e-08,1.093983e-04
6.277000e+00,5.742136e-02,7.833622e-06,1.094096e-04,1.130514e-08,1.093983e-04
6.278000e+00,5.742137e-02,7.823286e-06,1.094096e-04,1.129023e-08,1.093983e-04
6.279000e+00,5.742137e-02,7.812964e-06,1.094096e-04,1.127533e-08,1.093983e-04
6.280000e+00,5.742138e-02,7.802656e-06,1.094096e-04,1.126046e-08,1.093983e-04
6.281000e+00,5.742139e-02,7.792361e-06,1.094096e-04,1.124560e-08,1.093984e-04
6.282000e+00,5.742140e-02,7.782079e-06,1.094096e-04,1.123076e-08,1.093984e-04
6.283000e+00,5.742141e-02,7.771812e-06,1.094096e-04,1.121595e-08,1.093984e-04
6.284000e+00,5.742141e-02,7.761557e-06,1.094096e-04,1.120115e-08,1.093984e-04
6.285000e+00,5.742142e-02,7.751317e-06,1.094096e-04,1.118637e-08,1.093984e-04
6.286000e+00,5.742143e-02,7.741090e-06,1.094096e-04,1.117162e-08,1.093984e-04
6.287000e+00,5.742144e-02,7.730876e-06,1.094096e-04,1.115688e-08,1.093984e-04
6.288000e+00,5.742144e-02,7.720676e-06,1.094096e-04,1.114216e-08,1.093985e-04
6.289000e+00,5.742145e-02,7.710489e-06,1.094096e-04,1.112746e-08,1.093985e-04
6.290000e+00,5.742146e-02,7.700316e-06,1.094096e-04,1.111278e-08,1.093985e-04
6.291000e+00,5.742147e-02,7.690156e-06,1.094096e-04,1.109812e-08,1.093985e-04
6.292000e+00,5.742147e-02,7.680009e-06,1.094096e-04,1.108348e-08,1.093985e-04
6.293000e+00,5.742148e-02,7.669876e-06,1.094096e-04,1.106885e-08,1.093985e-04
6.294000e+00,5.742149e-02,7.659756e-06,1.094096e-04,1.105425e-08,1.093985e-04
6.295000e+00,5.742150e-02,7.649650e-06,1.094096e-04,1.103967e-08,1.093986e-04
6.296000e+00,5.742151e-02,7.639557e-06,1.094096e-04,1.102510e-08,1.093986e-04
6.297000e+00,5.742151e-02,7.629477e-06,1.094096e-04,1.101056e-08,1.093986e-04
6.298000e+00,5.742152e-02,7.619411e-06,1.094096e-04,1.099603e-08,1.093986e-04
6.299000e+00,5.742153e-02,7.609358e-06,1.094096e-04,1.098153e-08,1.093986e-04
6.300000e+00,5.742154e-02,7.599318e-06,1.094096e-04,1.096704e-08,1.093986e-04
6.301000e+00,5.742154e-02,7.589291e-06,1.094096e-04,1.095257e-08,1.093987e-04
6.302000e+00,5.742155e-02,7.579278e-06,1.094096e-04,1.093812e-08,1.093987e-04
6.303000e+00,5.742156e-02,7.569278e-06,1.094096e-04,1.092369e-08,1.093987e-04
6.304000e+00,5.742157e-02,7.559291e-06,1.094096e-04,1.090928e-08,1.093987e-04
6.305000e+00,5.742157e-02,7.549317e-06,1.094096e-04,1.089489e-08,1.093987e-04
6.306000e+00,5.742158e-02,7.539356e-06,1.094096e-04,1.088051e-08,1.093987e-04
6.307000e+00,5.742159e-02,7.529409e-06,1.094096e-04,1.086616e-08,1.093987e-04
6.308000e+00,5.742160e-02,7.519475e-06,1.094096e-04,1.085182e-08,1.093988e-04
6.309000e+00,5.742160e-02,7.509553e-06,1.094096e-04,1.083751e-08,1.093988e-04
6.310000e+00,5.742161e-02,7.499645e-06,1.094096e-04,1.082321e-08,1.093988e-04
