times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N],friction_force[N],Reynolds_Number,Fluid_Number,Weber_Number
7.800000e-01,4.769874e-02,4.397608e-02,4.997256e-02,1.532063e-02,1.094104e-04,-1.836637e-05,-9.087490e-05,-1.866325e-07,7.622318e+00,3.102939e-01,8.341334e-04
7.810000e-01,4.771403e-02,4.398552e-02,4.999358e-02,1.529197e-02,1.094104e-04,-1.833789e-05,-9.090404e-05,-1.859350e-07,7.608061e+00,3.097135e-01,8.310160e-04
7.820000e-01,4.772930e-02,4.399494e-02,5.001456e-02,1.526339e-02,1.094104e-04,-1.830947e-05,-9.093312e-05,-1.852405e-07,7.593840e+00,3.091346e-01,8.279122e-04
7.830000e-01,4.774453e-02,4.400433e-02,5.003552e-02,1.523487e-02,1.094104e-04,-1.828110e-05,-9.096214e-05,-1.845491e-07,7.579653e+00,3.085570e-01,8.248217e-04
7.840000e-01,4.775974e-02,4.401370e-02,5.005645e-02,1.520643e-02,1.094104e-04,-1.825278e-05,-9.099111e-05,-1.838606e-07,7.565501e+00,3.079810e-01,8.217446e-04
7.850000e-01,4.777491e-02,4.402305e-02,5.007736e-02,1.517805e-02,1.094104e-04,-1.822451e-05,-9.102003e-05,-1.831751e-07,7.551384e+00,3.074063e-01,8.186807e-04
7.860000e-01,4.779006e-02,4.403237e-02,5.009823e-02,1.514975e-02,1.094104e-04,-1.819629e-05,-9.104889e-05,-1.824925e-07,7.537302e+00,3.068330e-01,8.156301e-04
7.870000e-01,4.780519e-02,4.404166e-02,5.011908e-02,1.512151e-02,1.094104e-04,-1.816812e-05,-9.107770e-05,-1.818129e-07,7.523254e+00,3.062611e-01,8.125926e-04
7.880000e-01,4.782028e-02,4.405093e-02,5.013989e-02,1.509334e-02,1.094104e-04,-1.814001e-05,-9.110646e-05,-1.811362e-07,7.509240e+00,3.056906e-01,8.095682e-04
7.890000e-01,4.783534e-02,4.406018e-02,5.016068e-02,1.506525e-02,1.094104e-04,-1.811194e-05,-9.113516e-05,-1.804624e-07,7.495261e+00,3.051216e-01,8.065567e-04
7.900000e-01,4.785038e-02,4.406940e-02,5.018144e-02,1.503722e-02,1.094104e-04,-1.808393e-05,-9.116381e-05,-1.797915e-07,7.481316e+00,3.045539e-01,8.035583e-04
7.910000e-01,4.786539e-02,4.407860e-02,5.020218e-02,1.500925e-02,1.094104e-04,-1.805596e-05,-9.119240e-05,-1.791235e-07,7.467404e+00,3.039876e-01,8.005727e-04
7.920000e-01,4.788037e-02,4.408777e-02,5.022288e-02,1.498136e-02,1.094104e-04,-1.802805e-05,-9.122094e-05,-1.784583e-07,7.453527e+00,3.034226e-01,7.975999e-04
7.930000e-01,4.789533e-02,4.409692e-02,5.024356e-02,1.495354e-02,1.094104e-04,-1.800018e-05,-9.124943e-05,-1.777960e-07,7.439683e+00,3.028591e-01,7.946398e-04
7.940000e-01,4.791025e-02,4.410605e-02,5.026421e-02,1.492578e-02,1.094104e-04,-1.797237e-05,-9.127787e-05,-1.771366e-07,7.425874e+00,3.022969e-01,7.916925e-04
7.950000e-01,4.792515e-02,4.411515e-02,5.028483e-02,1.489809e-02,1.094104e-04,-1.794460e-05,-9.130625e-05,-1.764800e-07,7.412097e+00,3.017361e-01,7.887577e-04
7.960000e-01,4.794002e-02,4.412422e-02,5.030542e-02,1.487047e-02,1.094104e-04,-1.791689e-05,-9.133458e-05,-1.758261e-07,7.398354e+00,3.011766e-01,7.858355e-04
7.970000e-01,4.795486e-02,4.413328e-02,5.032599e-02,1.484291e-02,1.094104e-04,-1.788923e-05,-9.136286e-05,-1.751751e-07,7.384645e+00,3.006185e-01,7.829258e-04
7.980000e-01,4.796968e-02,4.414231e-02,5.034653e-02,1.481542e-02,1.094104e-04,-1.786161e-05,-9.139109e-05,-1.745269e-07,7.370968e+00,3.000618e-01,7.800286e-04
7.990000e-01,4.798447e-02,4.415131e-02,5.036704e-02,1.478800e-02,1.094104e-04,-1.783405e-05,-9.141926e-05,-1.738814e-07,7.357325e+00,2.995064e-01,7.771437e-04
8.000000e-01,4.799923e-02,4.416029e-02,5.038752e-02,1.476064e-02,1.094104e-04,-1.780653e-05,-9.144739e-05,-1.732387e-07,7.343715e+00,2.989523e-01,7.742711e-04
8.010000e-01,4.801396e-02,4.416925e-02,5.040797e-02,1.473335e-02,1.094104e-04,-1.777907e-05,-9.147545e-05,-1.725987e-07,7.330137e+00,2.983996e-01,7.714107e-04
8.020000e-01,4.802867e-02,4.417819e-02,5.042840e-02,1.470613e-02,1.094104e-04,-1.775165e-05,-9.150347e-05,-1.719614e-07,7.316593e+00,2.978482e-01,7.685625e-04
8.030000e-01,4.804335e-02,4.418710e-02,5.044880e-02,1.467897e-02,1.094104e-04,-1.772428e-05,-9.153144e-05,-1.713268e-07,7.303081e+00,2.972982e-01,7.657265e-04
8.040000e-01,4.805800e-02,4.419599e-02,5.046917e-02,1.465188e-02,1.094104e-04,-1.769696e-05,-9.155935e-05,-1.706950e-07,7.289602e+00,2.967495e-01,7.629024e-04
8.050000e-01,4.807262e-02,4.420485e-02,5.048952e-02,1.462485e-02,1.094104e-04,-1.766970e-05,-9.158722e-05,-1.700658e-07,7.276155e+00,2.962021e-01,7.600904e-04
8.060000e-01,4.808722e-02,4.421369e-02,5.050984e-02,1.459789e-02,1.094104e-04,-1.764247e-05,-9.161503e-05,-1.694393e-07,7.262740e+00,2.956560e-01,7.572904e-04
8.070000e-01,4.810179e-02,4.422251e-02,5.053013e-02,1.457099e-02,1.094104e-04,-1.761530e-05,-9.164279e-05,-1.688155e-07,7.249358e+00,2.951112e-01,7.545022e-04
8.080000e-01,4.811634e-02,4.423130e-02,5.055039e-02,1.454415e-02,1.094104e-04,-1.758818e-05,-9.167050e-05,-1.681943e-07,7.236008e+00,2.945677e-01,7.517258e-04
8.090000e-01,4.813085e-02,4.424008e-02,5.057063e-02,1.451738e-02,1.094104e-04,-1.756110e-05,-9.169816e-05,-1.675757e-07,7.222689e+00,2.940256e-01,7.489611e-04
8.100000e-01,4.814534e-02,4.424883e-02,5.059084e-02,1.449068e-02,1.094104e-04,-1.753408e-05,-9.172576e-05,-1.669598e-07,7.209403e+00,2.934847e-01,7.462082e-04
8.110000e-01,4.815981e-02,4.425755e-02,5.061102e-02,1.446404e-02,1.094104e-04,-1.750710e-05,-9.175332e-05,-1.663464e-07,7.196149e+00,2.929451e-01,7.434669e-04
8.120000e-01,4.817425e-02,4.426626e-02,5.063118e-02,1.443746e-02,1.094104e-04,-1.748017e-05,-9.178083e-05,-1.657357e-07,7.182926e+00,2.924068e-01,7.407372e-04
8.130000e-01,4.818866e-02,4.427494e-02,5.065131e-02,1.441095e-02,1.094104e-04,-1.745329e-05,-9.180828e-05,-1.651275e-07,7.169735e+00,2.918698e-01,7.380191e-04
8.140000e-01,4.820304e-02,4.428359e-02,5.067141e-02,1.438450e-02,1.094104e-04,-1.742645e-05,-9.183569e-05,-1.645219e-07,7.156575e+00,2.913341e-01,7.353124e-04
8.150000e-01,4.821740e-02,4.429223e-02,5.069149e-02,1.435811e-02,1.094104e-04,-1.739967e-05,-9.186304e-05,-1.639188e-07,7.143447e+00,2.907997e-01,7.326171e-04
8.160000e-01,4.823173e-02,4.430084e-02,5.071153e-02,1.433179e-02,1.094104e-04,-1.737293e-05,-9.189035e-05,-1.633183e-07,7.130350e+00,2.902665e-01,7.299331e-04
8.170000e-01,4.824604e-02,4.430943e-02,5.073156e-02,1.430552e-02,1.094104e-04,-1.734624e-05,-9.191760e-05,-1.627203e-07,7.117284e+00,2.897346e-01,7.272605e-04
8.180000e-01,4.826032e-02,4.431800e-02,5.075155e-02,1.427932e-02,1.094104e-04,-1.731959e-05,-9.194481e-05,-1.621248e-07,7.104249e+00,2.892040e-01,7.245991e-04
8.190000e-01,4.827457e-02,4.432654e-02,5.077152e-02,1.425319e-02,1.094104e-04,-1.729300e-05,-9.197196e-05,-1.615319e-07,7.091245e+00,2.886747e-01,7.219489e-04
8.200000e-01,4.828880e-02,4.433507e-02,5.079147e-02,1.422711e-02,1.094104e-04,-1.726645e-05,-9.199907e-05,-1.609414e-07,7.078273e+00,2.881466e-01,7.193098e-04
8.210000e-01,4.830300e-02,4.434357e-02,5.081138e-02,1.420110e-02,1.094104e-04,-1.723995e-05,-9.202612e-05,-1.603534e-07,7.065331e+00,2.876197e-01,7.166818e-04
8.220000e-01,4.831717e-02,4.435205e-02,5.083127e-02,1.417515e-02,1.094104e-04,-1.721349e-05,-9.205313e-05,-1.597679e-07,7.052419e+00,2.870941e-01,7.140649e-04
8.230000e-01,4.833132e-02,4.436050e-02,5.085114e-02,1.414926e-02,1.094104e-04,-1.718708e-05,-9.208009e-05,-1.591848e-07,7.039538e+00,2.865697e-01,7.114589e-04
8.240000e-01,4.834544e-02,4.436894e-02,5.087097e-02,1.412343e-02,1.094104e-04,-1.716072e-05,-9.210699e-05,-1.586041e-07,7.026688e+00,2.860466e-01,7.088638e-04
8.250000e-01,4.835954e-02,4.437735e-02,5.089079e-02,1.409766e-02,1.094104e-04,-1.713441e-05,-9.213385e-05,-1.580259e-07,7.013868e+00,2.855247e-01,7.062795e-04
8.260000e-01,4.837361e-02,4.438574e-02,5.091057e-02,1.407195e-02,1.094104e-04,-1.710814e-05,-9.216066e-05,-1.574502e-07,7.001079e+00,2.850041e-01,7.037061e-04
8.270000e-01,4.838766e-02,4.439411e-02,5.093033e-02,1.404631e-02,1.094104e-04,-1.708192e-05,-9.218742e-05,-1.568768e-07,6.988319e+00,2.844847e-01,7.011434e-04
8.280000e-01,4.840168e-02,4.440246e-02,5.095006e-02,1.402072e-02,1.094104e-04,-1.705574e-05,-9.221413e-05,-1.563058e-07,6.975590e+00,2.839665e-01,6.985915e-04
8.290000e-01,4.841568e-02,4.441078e-02,5.096977e-02,1.399520e-02,1.094104e-04,-1.702962e-05,-9.224080e-05,-1.557372e-07,6.962890e+00,2.834495e-01,6.960501e-04
8.300000e-01,4.842965e-02,4.441909e-02,5.098945e-02,1.396973e-02,1.094104e-04,-1.700353e-05,-9.226741e-05,-1.551709e-07,6.950221e+00,2.829337e-01,6.935194e-04
8.310000e-01,4.844359e-02,4.442737e-02,5.100911e-02,1.394433e-02,1.094104e-04,-1.697750e-05,-9.229398e-05,-1.546071e-07,6.937581e+00,2.824192e-01,6.909992e-04
8.320000e-01,4.845751e-02,4.443563e-02,5.102874e-02,1.391898e-02,1.094104e-04,-1.695151e-05,-9.232050e-05,-1.540455e-07,6.924971e+00,2.819059e-01,6.884896e-04
8.330000e-01,4.847140e-02,4.444387e-02,5.104834e-02,1.389369e-02,1.094104e-04,-1.692557e-05,-9.234697e-05,-1.534863e-07,6.912391e+00,2.813937e-01,6.859903e-04
8.340000e-01,4.848527e-02,4.445208e-02,5.106792e-02,1.386847e-02,1.094104e-04,-1.689967e-05,-9.237339e-05,-1.529295e-07,6.899840e+00,2.808828e-01,6.835015e-04
8.350000e-01,4.849911e-02,4.446028e-02,5.108747e-02,1.384330e-02,1.094104e-04,-1.687382e-05,-9.239976e-05,-1.523749e-07,6.887318e+00,2.803731e-01,6.810230e-04
8.360000e-01,4.851293e-02,4.446846e-02,5.110700e-02,1.381819e-02,1.094104e-04,-1.684801e-05,-9.242609e-05,-1.518227e-07,6.874826e+00,2.798645e-01,6.785547e-04
8.370000e-01,4.852673e-02,4.447661e-02,5.112650e-02,1.379314e-02,1.094104e-04,-1.682225e-05,-9.245237e-05,-1.512727e-07,6.862363e+00,2.793572e-01,6.760968e-04
8.380000e-01,4.854049e-02,4.448474e-02,5.114598e-02,1.376815e-02,1.094104e-04,-1.679653e-05,-9.247860e-05,-1.507250e-07,6.849930e+00,2.788510e-01,6.736490e-04
8.390000e-01,4.855424e-02,4.449285e-02,5.116543e-02,1.374322e-02,1.094104e-04,-1.677086e-05,-9.250478e-05,-1.501796e-07,6.837525e+00,2.783461e-01,6.712113e-04
8.400000e-01,4.856796e-02,4.450094e-02,5.118485e-02,1.371834e-02,1.094104e-04,-1.674524e-05,-9.253092e-05,-1.496365e-07,6.825149e+00,2.778423e-01,6.687838e-04
8.410000e-01,4.858165e-02,4.450901e-02,5.120425e-02,1.369352e-02,1.094104e-04,-1.671966e-05,-9.255701e-05,-1.490956e-07,6.812802e+00,2.773396e-01,6.663663e-04
8.420000e-01,4.859532e-02,4.451706e-02,5.122363e-02,1.366877e-02,1.094104e-04,-1.669412e-05,-9.258305e-05,-1.485569e-07,6.800484e+00,2.768382e-01,6.639587e-04
8.430000e-01,4.860896e-02,4.452509e-02,5.124298e-02,1.364406e-02,1.094104e-04,-1.666863e-05,-9.260904e-05,-1.480205e-07,6.788195e+00,2.763379e-01,6.615612e-04
8.440000e-01,4.862258e-02,4.453310e-02,5.126230e-02,1.361942e-02,1.094104e-04,-1.664319e-05,-9.263499e-05,-1.474862e-07,6.775934e+00,2.758388e-01,6.591735e-04
8.450000e-01,4.863618e-02,4.454108e-02,5.128160e-02,1.359483e-02,1.094104e-04,-1.661779e-05,-9.266089e-05,-1.469542e-07,6.763701e+00,2.753408e-01,6.567957e-04
8.460000e-01,4.864975e-02,4.454905e-02,5.130088e-02,1.357030e-02,1.094104e-04,-1.659243e-05,-9.268674e-05,-1.464244e-07,6.751497e+00,2.748440e-01,6.544276e-04
8.470000e-01,4.866329e-02,4.455699e-02,5.132012e-02,1.354583e-02,1.094104e-04,-1.656712e-05,-9.271255e-05,-1.458967e-07,6.739322e+00,2.743483e-01,6.520694e-04
8.480000e-01,4.867681e-02,4.456492e-02,5.133935e-02,1.352141e-02,1.094104e-04,-1.654185e-05,-9.273831e-05,-1.453713e-07,6.727174e+00,2.738538e-01,6.497208e-04
8.490000e-01,4.869031e-02,4.457282e-02,5.135855e-02,1.349706e-02,1.094104e-04,-1.651663e-05,-9.276403e-05,-1.448479e-07,6.715055e+00,2.733605e-01,6.473819e-04
8.500000e-01,4.870378e-02,4.458071e-02,5.137772e-02,1.347275e-02,1.094104e-04,-1.649145e-05,-9.278970e-05,-1.443268e-07,6.702964e+00,2.728682e-01,6.450526e-04
8.510000e-01,4.871723e-02,4.458857e-02,5.139687e-02,1.344851e-02,1.094104e-04,-1.646632e-05,-9.281532e-05,-1.438078e-07,6.690900e+00,2.723772e-01,6.427329e-04
8.520000e-01,4.873066e-02,4.459641e-02,5.141600e-02,1.342431e-02,1.094104e-04,-1.644123e-05,-9.284089e-05,-1.432909e-07,6.678865e+00,2.718872e-01,6.404227e-04
8.530000e-01,4.874406e-02,4.460423e-02,5.143510e-02,1.340018e-02,1.094104e-04,-1.641618e-05,-9.286642e-05,-1.427761e-07,6.666857e+00,2.713984e-01,6.381220e-04
8.540000e-01,4.875743e-02,4.461204e-02,5.145417e-02,1.337610e-02,1.094104e-04,-1.639118e-05,-9.289191e-05,-1.422634e-07,6.654877e+00,2.709107e-01,6.358307e-04
8.550000e-01,4.877079e-02,4.461982e-02,5.147322e-02,1.335208e-02,1.094104e-04,-1.636622e-05,-9.291734e-05,-1.417529e-07,6.642925e+00,2.704241e-01,6.335488e-04
8.560000e-01,4.878411e-02,4.462758e-02,5.149225e-02,1.332811e-02,1.094104e-04,-1.634131e-05,-9.294274e-05,-1.412444e-07,6.631000e+00,2.699387e-01,6.312762e-04
8.570000e-01,4.879742e-02,4.463532e-02,5.151125e-02,1.330419e-02,1.094104e-04,-1.631643e-05,-9.296808e-05,-1.407380e-07,6.619102e+00,2.694544e-01,6.290130e-04
8.580000e-01,4.881070e-02,4.464304e-02,5.153023e-02,1.328033e-02,1.094104e-04,-1.629161e-05,-9.299339e-05,-1.402337e-07,6.607232e+00,2.689712e-01,6.267590e-04
8.590000e-01,4.882395e-02,4.465075e-02,5.154918e-02,1.325653e-02,1.094104e-04,-1.626682e-05,-9.301864e-05,-1.397314e-07,6.595389e+00,2.684891e-01,6.245142e-04
8.600000e-01,4.883719e-02,4.465843e-02,5.156811e-02,1.323278e-02,1.094104e-04,-1.624208e-05,-9.304385e-05,-1.392312e-07,6.583574e+00,2.680081e-01,6.222785e-04
8.610000e-01,4.885040e-02,4.466609e-02,5.158701e-02,1.320909e-02,1.094104e-04,-1.621738e-05,-9.306902e-05,-1.387330e-07,6.571785e+00,2.675282e-01,6.200520e-04
8.620000e-01,4.886358e-02,4.467373e-02,5.160589e-02,1.318545e-02,1.094104e-04,-1.619273e-05,-9.309414e-05,-1.382369e-07,6.560023e+00,2.670494e-01,6.178346e-04
8.630000e-01,4.887674e-02,4.468136e-02,5.162475e-02,1.316186e-02,1.094104e-04,-1.616812e-05,-9.311922e-05,-1.377428e-07,6.548289e+00,2.665717e-01,6.156262e-04
8.640000e-01,4.888988e-02,4.468896e-02,5.164358e-02,1.313833e-02,1.094104e-04,-1.614355e-05,-9.314425e-05,-1.372507e-07,6.536581e+00,2.660950e-01,6.134268e-04
8.650000e-01,4.890300e-02,4.469654e-02,5.166239e-02,1.311485e-02,1.094104e-04,-1.611902e-05,-9.316923e-05,-1.367606e-07,6.524900e+00,2.656195e-01,6.112363e-04
8.660000e-01,4.891609e-02,4.470411e-02,5.168117e-02,1.309142e-02,1.094104e-04,-1.609454e-05,-9.319417e-05,-1.362725e-07,6.513246e+00,2.651451e-01,6.090547e-04
8.670000e-01,4.892916e-02,4.471165e-02,5.169993e-02,1.306805e-02,1.094104e-04,-1.607010e-05,-9.321907e-05,-1.357863e-07,6.501618e+00,2.646717e-01,6.068820e-04
8.680000e-01,4.894220e-02,4.471918e-02,5.171866e-02,1.304473e-02,1.094104e-04,-1.604570e-05,-9.324392e-05,-1.353022e-07,6.490016e+00,2.641995e-01,6.047182e-04
8.690000e-01,4.895522e-02,4.472669e-02,5.173738e-02,1.302147e-02,1.094104e-04,-1.602134e-05,-9.326873e-05,-1.348200e-07,6.478441e+00,2.637283e-01,6.025631e-04
8.700000e-01,4.896822e-02,4.473417e-02,5.175606e-02,1.299826e-02,1.094104e-04,-1.599703e-05,-9.329350e-05,-1.343397e-07,6.466893e+00,2.632581e-01,6.004167e-04
8.710000e-01,4.898120e-02,4.474164e-02,5.177473e-02,1.297510e-02,1.094104e-04,-1.597276e-05,-9.331822e-05,-1.338615e-07,6.455371e+00,2.627891e-01,5.982790e-04
8.720000e-01,4.899415e-02,4.474909e-02,5.179337e-02,1.295199e-02,1.094104e-04,-1.594853e-05,-9.334289e-05,-1.333851e-07,6.443875e+00,2.623211e-01,5.961500e-04
8.730000e-01,4.900708e-02,4.475652e-02,5.181198e-02,1.292894e-02,1.094104e-04,-1.592434e-05,-9.336752e-05,-1.329107e-07,6.432405e+00,2.618542e-01,5.940296e-04
8.740000e-01,4.901998e-02,4.476393e-02,5.183057e-02,1.290593e-02,1.094104e-04,-1.590020e-05,-9.339211e-05,-1.324382e-07,6.420961e+00,2.613883e-01,5.919178e-04
8.750000e-01,4.903287e-02,4.477132e-02,5.184914e-02,1.288298e-02,1.094104e-04,-1.587609e-05,-9.341666e-05,-1.319676e-07,6.409543e+00,2.609235e-01,5.898146e-04
8.760000e-01,4.904573e-02,4.477869e-02,5.186769e-02,1.286009e-02,1.094104e-04,-1.585203e-05,-9.344116e-05,-1.314989e-07,6.398150e+00,2.604597e-01,5.877198e-04
8.770000e-01,4.905856e-02,4.478605e-02,5.188621e-02,1.283724e-02,1.094104e-04,-1.582801e-05,-9.346561e-05,-1.310321e-07,6.386784e+00,2.599970e-01,5.856334e-04
8.780000e-01,4.907138e-02,4.479338e-02,5.190471e-02,1.281445e-02,1.094104e-04,-1.580403e-05,-9.349003e-05,-1.305672e-07,6.375443e+00,2.595354e-01,5.835555e-04
8.790000e-01,4.908417e-02,4.480070e-02,5.192318e-02,1.279170e-02,1.094104e-04,-1.578010e-05,-9.351440e-05,-1.301041e-07,6.364128e+00,2.590747e-01,5.814860e-04
8.800000e-01,4.909694e-02,4.480799e-02,5.194163e-02,1.276901e-02,1.094104e-04,-1.575620e-05,-9.353873e-05,-1.296429e-07,6.352839e+00,2.586151e-01,5.794248e-04
8.810000e-01,4.910968e-02,4.481527e-02,5.196006e-02,1.274637e-02,1.094104e-04,-1.573235e-05,-9.356301e-05,-1.291836e-07,6.341574e+00,2.581566e-01,5.773719e-04
8.820000e-01,4.912241e-02,4.482253e-02,5.197846e-02,1.272378e-02,1.094104e-04,-1.570854e-05,-9.358725e-05,-1.287261e-07,6.330336e+00,2.576991e-01,5.753272e-04
8.830000e-01,4.913511e-02,4.482977e-02,5.199684e-02,1.270124e-02,1.094104e-04,-1.568476e-05,-9.361145e-05,-1.282705e-07,6.319122e+00,2.572426e-01,5.732908e-04
8.840000e-01,4.914779e-02,4.483700e-02,5.201520e-02,1.267876e-02,1.094104e-04,-1.566103e-05,-9.363561e-05,-1.278167e-07,6.307934e+00,2.567872e-01,5.712625e-04
8.850000e-01,4.916044e-02,4.484420e-02,5.203353e-02,1.265632e-02,1.094104e-04,-1.563735e-05,-9.365972e-05,-1.273647e-07,6.296771e+00,2.563327e-01,5.692424e-04
8.860000e-01,4.917308e-02,4.485139e-02,5.205185e-02,1.263393e-02,1.094104e-04,-1.561370e-05,-9.368379e-05,-1.269145e-07,6.285633e+00,2.558793e-01,5.672304e-04
8.870000e-01,4.918569e-02,4.485855e-02,5.207013e-02,1.261159e-02,1.094104e-04,-1.559009e-05,-9.370782e-05,-1.264661e-07,6.274520e+00,2.554269e-01,5.652265e-04
8.880000e-01,4.919828e-02,4.486570e-02,5.208840e-02,1.258931e-02,1.094104e-04,-1.556652e-05,-9.373180e-05,-1.260196e-07,6.263432e+00,2.549755e-01,5.632306e-04
8.890000e-01,4.921085e-02,4.487283e-02,5.210664e-02,1.256707e-02,1.094104e-04,-1.554300e-05,-9.375574e-05,-1.255748e-07,6.252369e+00,2.545252e-01,5.612426e-04
8.900000e-01,4.922339e-02,4.487995e-02,5.212486e-02,1.254488e-02,1.094104e-04,-1.551951e-05,-9.377964e-05,-1.251318e-07,6.241331e+00,2.540758e-01,5.592627e-04
8.910000e-01,4.923591e-02,4.488704e-02,5.214305e-02,1.252275e-02,1.094104e-04,-1.549607e-05,-9.380350e-05,-1.246905e-07,6.230317e+00,2.536275e-01,5.572906e-04
8.920000e-01,4.924841e-02,4.489412e-02,5.216123e-02,1.250066e-02,1.094104e-04,-1.547266e-05,-9.382732e-05,-1.242511e-07,6.219328e+00,2.531801e-01,5.553265e-04
8.930000e-01,4.926089e-02,4.490117e-02,5.217938e-02,1.247862e-02,1.094104e-04,-1.544930e-05,-9.385109e-05,-1.238134e-07,6.208364e+00,2.527338e-01,5.533701e-04
8.940000e-01,4.927335e-02,4.490821e-02,5.219751e-02,1.245663e-02,1.094104e-04,-1.542597e-05,-9.387482e-05,-1.233774e-07,6.197424e+00,2.522884e-01,5.514216e-04
8.950000e-01,4.928578e-02,4.491524e-02,5.221561e-02,1.243469e-02,1.094104e-04,-1.540269e-05,-9.389851e-05,-1.229432e-07,6.186508e+00,2.518441e-01,5.494809e-04
8.960000e-01,4.929820e-02,4.492224e-02,5.223369e-02,1.241280e-02,1.094104e-04,-1.537945e-05,-9.392216e-05,-1.225107e-07,6.175617e+00,2.514007e-01,5.475479e-04
8.970000e-01,4.931059e-02,4.492923e-02,5.225175e-02,1.239096e-02,1.094104e-04,-1.535624e-05,-9.394577e-05,-1.220799e-07,6.164750e+00,2.509583e-01,5.456226e-04
8.980000e-01,4.932296e-02,4.493620e-02,5.226979e-02,1.236916e-02,1.094104e-04,-1.533308e-05,-9.396934e-05,-1.216508e-07,6.153907e+00,2.505169e-01,5.437049e-04
8.990000e-01,4.933530e-02,4.494315e-02,5.228780e-02,1.234742e-02,1.094104e-04,-1.530995e-05,-9.399286e-05,-1.212235e-07,6.143088e+00,2.500765e-01,5.417949e-04
9.000000e-01,4.934763e-02,4.495008e-02,5.230579e-02,1.232572e-02,1.094104e-04,-1.528687e-05,-9.401634e-05,-1.207978e-07,6.132294e+00,2.496371e-01,5.398925e-04
9.010000e-01,4.935993e-02,4.495700e-02,5.232376e-02,1.230407e-02,1.094104e-04,-1.526382e-05,-9.403978e-05,-1.203738e-07,6.121523e+00,2.491986e-01,5.379976e-04
9.020000e-01,4.937222e-02,4.496389e-02,5.234171e-02,1.228247e-02,1.094104e-04,-1.524082e-05,-9.406318e-05,-1.199516e-07,6.110776e+00,2.487611e-01,5.361103e-04
9.030000e-01,4.938448e-02,4.497077e-02,5.235963e-02,1.226092e-02,1.094104e-04,-1.521785e-05,-9.408654e-05,-1.195310e-07,6.100053e+00,2.483246e-01,5.342305e-04
9.040000e-01,4.939672e-02,4.497764e-02,5.237753e-02,1.223942e-02,1.094104e-04,-1.519493e-05,-9.410986e-05,-1.191120e-07,6.089354e+00,2.478891e-01,5.323581e-04
9.050000e-01,4.940894e-02,4.498448e-02,5.239541e-02,1.221796e-02,1.094104e-04,-1.517204e-05,-9.413314e-05,-1.186947e-07,6.078678e+00,2.474545e-01,5.304931e-04
9.060000e-01,4.942113e-02,4.499131e-02,5.241327e-02,1.219655e-02,1.094104e-04,-1.514919e-05,-9.415638e-05,-1.182791e-07,6.068026e+00,2.470208e-01,5.286355e-04
9.070000e-01,4.943331e-02,4.499812e-02,5.243111e-02,1.217518e-02,1.094104e-04,-1.512638e-05,-9.417957e-05,-1.178651e-07,6.057398e+00,2.465882e-01,5.267853e-04
9.080000e-01,4.944546e-02,4.500491e-02,5.244892e-02,1.215387e-02,1.094104e-04,-1.510361e-05,-9.420273e-05,-1.174528e-07,6.046793e+00,2.461565e-01,5.249424e-04
9.090000e-01,4.945759e-02,4.501169e-02,5.246671e-02,1.213260e-02,1.094104e-04,-1.508088e-05,-9.422584e-05,-1.170421e-07,6.036211e+00,2.457257e-01,5.231067e-04
9.100000e-01,4.946971e-02,4.501845e-02,5.248448e-02,1.211138e-02,1.094104e-04,-1.505819e-05,-9.424892e-05,-1.166330e-07,6.025653e+00,2.452959e-01,5.212784e-04
9.110000e-01,4.948180e-02,4.502519e-02,5.250222e-02,1.209020e-02,1.094104e-04,-1.503554e-05,-9.427195e-05,-1.162255e-07,6.015118e+00,2.448670e-01,5.194572e-04
9.120000e-01,4.949386e-02,4.503191e-02,5.251995e-02,1.206908e-02,1.094104e-04,-1.501292e-05,-9.429494e-05,-1.158197e-07,6.004607e+00,2.444391e-01,5.176432e-04
9.130000e-01,4.950591e-02,4.503862e-02,5.253765e-02,1.204799e-02,1.094104e-04,-1.499035e-05,-9.431790e-05,-1.154154e-07,5.994118e+00,2.440121e-01,5.158364e-04
9.140000e-01,4.951794e-02,4.504531e-02,5.255533e-02,1.202696e-02,1.094104e-04,-1.496781e-05,-9.434081e-05,-1.150127e-07,5.983652e+00,2.435861e-01,5.140367e-04
9.150000e-01,4.952995e-02,4.505199e-02,5.257299e-02,1.200597e-02,1.094104e-04,-1.494531e-05,-9.436369e-05,-1.146116e-07,5.973210e+00,2.431610e-01,5.122441e-04
9.160000e-01,4.954193e-02,4.505864e-02,5.259063e-02,1.198503e-02,1.094104e-04,-1.492285e-05,-9.438652e-05,-1.142121e-07,5.962790e+00,2.427368e-01,5.104586e-04
9.170000e-01,4.955389e-02,4.506528e-02,5.260824e-02,1.196413e-02,1.094104e-04,-1.490043e-05,-9.440931e-05,-1.138142e-07,5.952393e+00,2.423136e-01,5.086800e-04
9.180000e-01,4.956584e-02,4.507190e-02,5.262583e-02,1.194328e-02,1.094104e-04,-1.487804e-05,-9.443207e-05,-1.134178e-07,5.942019e+00,2.418913e-01,5.069085e-04
9.190000e-01,4.957776e-02,4.507851e-02,5.264340e-02,1.192247e-02,1.094104e-04,-1.485570e-05,-9.445478e-05,-1.130230e-07,5.931668e+00,2.414699e-01,5.051439e-04
