times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],inertia_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
7.180000e-01,4.834207e-02,4.483075e-02,5.016572e-02,1.572722e-02,1.109734e-04,2.355060e-07,-1.910808e-05,-9.210057e-05,5.555470e-04
7.190000e-01,4.835778e-02,4.483994e-02,5.018774e-02,1.569711e-02,1.109734e-04,2.350526e-07,-1.907769e-05,-9.213050e-05,5.544833e-04
7.200000e-01,4.837347e-02,4.484911e-02,5.020973e-02,1.566707e-02,1.109734e-04,2.346003e-07,-1.904736e-05,-9.216038e-05,5.534224e-04
7.210000e-01,4.838912e-02,4.485826e-02,5.023169e-02,1.563711e-02,1.109734e-04,2.341492e-07,-1.901709e-05,-9.219020e-05,5.523641e-04
7.220000e-01,4.840474e-02,4.486738e-02,5.025362e-02,1.560723e-02,1.109734e-04,2.336992e-07,-1.898688e-05,-9.221996e-05,5.513086e-04
7.230000e-01,4.842033e-02,4.487647e-02,5.027552e-02,1.557743e-02,1.109734e-04,2.332505e-07,-1.895673e-05,-9.224967e-05,5.502558e-04
7.240000e-01,4.843589e-02,4.488554e-02,5.029739e-02,1.554770e-02,1.109734e-04,2.328029e-07,-1.892663e-05,-9.227932e-05,5.492057e-04
7.250000e-01,4.845143e-02,4.489459e-02,5.031923e-02,1.551805e-02,1.109734e-04,2.323564e-07,-1.889659e-05,-9.230891e-05,5.481582e-04
7.260000e-01,4.846693e-02,4.490361e-02,5.034103e-02,1.548847e-02,1.109734e-04,2.319111e-07,-1.886661e-05,-9.233845e-05,5.471134e-04
7.270000e-01,4.848240e-02,4.491261e-02,5.036281e-02,1.545897e-02,1.109734e-04,2.314669e-07,-1.883669e-05,-9.236793e-05,5.460713e-04
7.280000e-01,4.849785e-02,4.492158e-02,5.038456e-02,1.542954e-02,1.109734e-04,2.310239e-07,-1.880682e-05,-9.239735e-05,5.450319e-04
7.290000e-01,4.851326e-02,4.493053e-02,5.040627e-02,1.540019e-02,1.109734e-04,2.305820e-07,-1.877701e-05,-9.242672e-05,5.439951e-04
7.300000e-01,4.852865e-02,4.493945e-02,5.042796e-02,1.537091e-02,1.109734e-04,2.301412e-07,-1.874726e-05,-9.245603e-05,5.429609e-04
7.310000e-01,4.854401e-02,4.494835e-02,5.044961e-02,1.534171e-02,1.109734e-04,2.297016e-07,-1.871756e-05,-9.248529e-05,5.419294e-04
7.320000e-01,4.855933e-02,4.495723e-02,5.047124e-02,1.531258e-02,1.109734e-04,2.292631e-07,-1.868792e-05,-9.251449e-05,5.409005e-04
7.330000e-01,4.857463e-02,4.496608e-02,5.049283e-02,1.528353e-02,1.109734e-04,2.288257e-07,-1.865834e-05,-9.254363e-05,5.398742e-04
7.340000e-01,4.858990e-02,4.497491e-02,5.051440e-02,1.525455e-02,1.109734e-04,2.283895e-07,-1.862881e-05,-9.257272e-05,5.388504e-04
7.350000e-01,4.860514e-02,4.498371e-02,5.053593e-02,1.522564e-02,1.109734e-04,2.279543e-07,-1.859934e-05,-9.260176e-05,5.378293e-04
7.360000e-01,4.862035e-02,4.499249e-02,5.055743e-02,1.519681e-02,1.109734e-04,2.275203e-07,-1.856993e-05,-9.263074e-05,5.368108e-04
7.370000e-01,4.863553e-02,4.500125e-02,5.057891e-02,1.516805e-02,1.109734e-04,2.270874e-07,-1.854057e-05,-9.265967e-05,5.357948e-04
7.380000e-01,4.865069e-02,4.500998e-02,5.060035e-02,1.513936e-02,1.109734e-04,2.266555e-07,-1.851127e-05,-9.268854e-05,5.347814e-04
7.390000e-01,4.866581e-02,4.501869e-02,5.062177e-02,1.511074e-02,1.109734e-04,2.262248e-07,-1.848203e-05,-9.271735e-05,5.337706e-04
7.400000e-01,4.868091e-02,4.502738e-02,5.064316e-02,1.508220e-02,1.109734e-04,2.257952e-07,-1.845283e-05,-9.274611e-05,5.327623e-04
7.410000e-01,4.869598e-02,4.503604e-02,5.066451e-02,1.505372e-02,1.109734e-04,2.253666e-07,-1.842370e-05,-9.277482e-05,5.317565e-04
7.420000e-01,4.871102e-02,4.504468e-02,5.068584e-02,1.502532e-02,1.109734e-04,2.249392e-07,-1.839462e-05,-9.280347e-05,5.307532e-04
7.430000e-01,4.872603e-02,4.505330e-02,5.070714e-02,1.499699e-02,1.109734e-04,2.245128e-07,-1.836559e-05,-9.283207e-05,5.297525e-04
7.440000e-01,4.874101e-02,4.506189e-02,5.072840e-02,1.496873e-02,1.109734e-04,2.240875e-07,-1.833662e-05,-9.286062e-05,5.287543e-04
7.450000e-01,4.875596e-02,4.507046e-02,5.074964e-02,1.494054e-02,1.109734e-04,2.236633e-07,-1.830771e-05,-9.288911e-05,5.277586e-04
7.460000e-01,4.877089e-02,4.507901e-02,5.077085e-02,1.491243e-02,1.109734e-04,2.232401e-07,-1.827885e-05,-9.291755e-05,5.267653e-04
7.470000e-01,4.878579e-02,4.508753e-02,5.079203e-02,1.488438e-02,1.109734e-04,2.228180e-07,-1.825004e-05,-9.294593e-05,5.257746e-04
7.480000e-01,4.880066e-02,4.509603e-02,5.081318e-02,1.485640e-02,1.109734e-04,2.223970e-07,-1.822129e-05,-9.297426e-05,5.247863e-04
7.490000e-01,4.881550e-02,4.510451e-02,5.083430e-02,1.482849e-02,1.109734e-04,2.219770e-07,-1.819260e-05,-9.300254e-05,5.238005e-04
7.500000e-01,4.883032e-02,4.511296e-02,5.085540e-02,1.480066e-02,1.109734e-04,2.215581e-07,-1.816395e-05,-9.303076e-05,5.228172e-04
7.510000e-01,4.884510e-02,4.512140e-02,5.087646e-02,1.477289e-02,1.109734e-04,2.211403e-07,-1.813536e-05,-9.305894e-05,5.218363e-04
7.520000e-01,4.885986e-02,4.512981e-02,5.089750e-02,1.474519e-02,1.109734e-04,2.207234e-07,-1.810683e-05,-9.308705e-05,5.208578e-04
7.530000e-01,4.887459e-02,4.513819e-02,5.091850e-02,1.471756e-02,1.109734e-04,2.203077e-07,-1.807835e-05,-9.311512e-05,5.198818e-04
7.540000e-01,4.888930e-02,4.514656e-02,5.093948e-02,1.468999e-02,1.109734e-04,2.198930e-07,-1.804992e-05,-9.314313e-05,5.189082e-04
7.550000e-01,4.890397e-02,4.515490e-02,5.096043e-02,1.466250e-02,1.109734e-04,2.194793e-07,-1.802155e-05,-9.317109e-05,5.179370e-04
7.560000e-01,4.891862e-02,4.516322e-02,5.098135e-02,1.463507e-02,1.109734e-04,2.190666e-07,-1.799322e-05,-9.319900e-05,5.169682e-04
7.570000e-01,4.893324e-02,4.517152e-02,5.100224e-02,1.460772e-02,1.109734e-04,2.186550e-07,-1.796496e-05,-9.322686e-05,5.160018e-04
7.580000e-01,4.894784e-02,4.517980e-02,5.102310e-02,1.458043e-02,1.109734e-04,2.182444e-07,-1.793674e-05,-9.325466e-05,5.150378e-04
7.590000e-01,4.896241e-02,4.518805e-02,5.104394e-02,1.455320e-02,1.109734e-04,2.178348e-07,-1.790858e-05,-9.328242e-05,5.140762e-04
7.600000e-01,4.897694e-02,4.519628e-02,5.106475e-02,1.452605e-02,1.109734e-04,2.174262e-07,-1.788047e-05,-9.331012e-05,5.131169e-04
7.610000e-01,4.899146e-02,4.520449e-02,5.108552e-02,1.449896e-02,1.109734e-04,2.170187e-07,-1.785242e-05,-9.333777e-05,5.121600e-04
7.620000e-01,4.900594e-02,4.521268e-02,5.110627e-02,1.447194e-02,1.109734e-04,2.166122e-07,-1.782441e-05,-9.336536e-05,5.112055e-04
7.630000e-01,4.902040e-02,4.522085e-02,5.112700e-02,1.444498e-02,1.109734e-04,2.162067e-07,-1.779646e-05,-9.339291e-05,5.102533e-04
7.640000e-01,4.903483e-02,4.522899e-02,5.114769e-02,1.441809e-02,1.109734e-04,2.158021e-07,-1.776856e-05,-9.342040e-05,5.093035e-04
7.650000e-01,4.904924e-02,4.523711e-02,5.116835e-02,1.439127e-02,1.109734e-04,2.153986e-07,-1.774072e-05,-9.344785e-05,5.083560e-04
7.660000e-01,4.906362e-02,4.524521e-02,5.118899e-02,1.436451e-02,1.109734e-04,2.149961e-07,-1.771292e-05,-9.347524e-05,5.074108e-04
7.670000e-01,4.907797e-02,4.525329e-02,5.120960e-02,1.433782e-02,1.109734e-04,2.145946e-07,-1.768518e-05,-9.350258e-05,5.064679e-04
7.680000e-01,4.909229e-02,4.526135e-02,5.123018e-02,1.431119e-02,1.109734e-04,2.141941e-07,-1.765749e-05,-9.352987e-05,5.055274e-04
7.690000e-01,4.910659e-02,4.526939e-02,5.125074e-02,1.428463e-02,1.109734e-04,2.137945e-07,-1.762985e-05,-9.355711e-05,5.045891e-04
7.700000e-01,4.912086e-02,4.527740e-02,5.127126e-02,1.425813e-02,1.109734e-04,2.133959e-07,-1.760226e-05,-9.358430e-05,5.036531e-04
7.710000e-01,4.913511e-02,4.528539e-02,5.129176e-02,1.423170e-02,1.109734e-04,2.129984e-07,-1.757473e-05,-9.361144e-05,5.027195e-04
7.720000e-01,4.914932e-02,4.529337e-02,5.131223e-02,1.420533e-02,1.109734e-04,2.126018e-07,-1.754724e-05,-9.363853e-05,5.017881e-04
7.730000e-01,4.916352e-02,4.530132e-02,5.133268e-02,1.417903e-02,1.109734e-04,2.122061e-07,-1.751981e-05,-9.366557e-05,5.008589e-04
7.740000e-01,4.917768e-02,4.530925e-02,5.135309e-02,1.415279e-02,1.109734e-04,2.118115e-07,-1.749242e-05,-9.369256e-05,4.999320e-04
7.750000e-01,4.919182e-02,4.531716e-02,5.137348e-02,1.412662e-02,1.109734e-04,2.114178e-07,-1.746509e-05,-9.371950e-05,4.990074e-04
7.760000e-01,4.920594e-02,4.532504e-02,5.139384e-02,1.410050e-02,1.109734e-04,2.110251e-07,-1.743781e-05,-9.374639e-05,4.980850e-04
7.770000e-01,4.922002e-02,4.533291e-02,5.141417e-02,1.407445e-02,1.109734e-04,2.106333e-07,-1.741058e-05,-9.377323e-05,4.971649e-04
7.780000e-01,4.923408e-02,4.534076e-02,5.143448e-02,1.404847e-02,1.109734e-04,2.102425e-07,-1.738340e-05,-9.380001e-05,4.962470e-04
7.790000e-01,4.924812e-02,4.534858e-02,5.145476e-02,1.402255e-02,1.109734e-04,2.098527e-07,-1.735627e-05,-9.382675e-05,4.953313e-04
7.800000e-01,4.926213e-02,4.535638e-02,5.147501e-02,1.399669e-02,1.109734e-04,2.094638e-07,-1.732919e-05,-9.385345e-05,4.944179e-04
7.810000e-01,4.927611e-02,4.536417e-02,5.149524e-02,1.397089e-02,1.109734e-04,2.090758e-07,-1.730216e-05,-9.388009e-05,4.935066e-04
7.820000e-01,4.929007e-02,4.537193e-02,5.151543e-02,1.394516e-02,1.109734e-04,2.086888e-07,-1.727518e-05,-9.390668e-05,4.925975e-04
7.830000e-01,4.930400e-02,4.537967e-02,5.153560e-02,1.391948e-02,1.109734e-04,2.083027e-07,-1.724825e-05,-9.393322e-05,4.916907e-04
7.840000e-01,4.931791e-02,4.538739e-02,5.155575e-02,1.389387e-02,1.109734e-04,2.079176e-07,-1.722137e-05,-9.395972e-05,4.907860e-04
7.850000e-01,4.933179e-02,4.539510e-02,5.157586e-02,1.386832e-02,1.109734e-04,2.075334e-07,-1.719454e-05,-9.398616e-05,4.898835e-04
7.860000e-01,4.934565e-02,4.540278e-02,5.159595e-02,1.384283e-02,1.109734e-04,2.071501e-07,-1.716776e-05,-9.401256e-05,4.889832e-04
7.870000e-01,4.935948e-02,4.541044e-02,5.161602e-02,1.381741e-02,1.109734e-04,2.067678e-07,-1.714103e-05,-9.403891e-05,4.880850e-04
7.880000e-01,4.937328e-02,4.541808e-02,5.163605e-02,1.379204e-02,1.109734e-04,2.063864e-07,-1.711435e-05,-9.406521e-05,4.871890e-04
7.890000e-01,4.938706e-02,4.542570e-02,5.165606e-02,1.376674e-02,1.109734e-04,2.060059e-07,-1.708772e-05,-9.409146e-05,4.862952e-04
7.900000e-01,4.940081e-02,4.543330e-02,5.167605e-02,1.374150e-02,1.109734e-04,2.056264e-07,-1.706114e-05,-9.411767e-05,4.854035e-04
7.910000e-01,4.941454e-02,4.544088e-02,5.169600e-02,1.371631e-02,1.109734e-04,2.052477e-07,-1.703460e-05,-9.414382e-05,4.845139e-04
7.920000e-01,4.942825e-02,4.544844e-02,5.171593e-02,1.369119e-02,1.109734e-04,2.048700e-07,-1.700812e-05,-9.416993e-05,4.836265e-04
7.930000e-01,4.944193e-02,4.545598e-02,5.173584e-02,1.366613e-02,1.109734e-04,2.044932e-07,-1.698168e-05,-9.419599e-05,4.827411e-04
7.940000e-01,4.945558e-02,4.546350e-02,5.175571e-02,1.364112e-02,1.109734e-04,2.041172e-07,-1.695529e-05,-9.422201e-05,4.818579e-04
7.950000e-01,4.946921e-02,4.547100e-02,5.177557e-02,1.361618e-02,1.109734e-04,2.037422e-07,-1.692895e-05,-9.424797e-05,4.809768e-04
7.960000e-01,4.948281e-02,4.547848e-02,5.179539e-02,1.359130e-02,1.109734e-04,2.033681e-07,-1.690266e-05,-9.427389e-05,4.800978e-04
7.970000e-01,4.949639e-02,4.548594e-02,5.181519e-02,1.356647e-02,1.109734e-04,2.029949e-07,-1.687642e-05,-9.429976e-05,4.792209e-04
7.980000e-01,4.950995e-02,4.549338e-02,5.183496e-02,1.354171e-02,1.109734e-04,2.026226e-07,-1.685022e-05,-9.432558e-05,4.783461e-04
7.990000e-01,4.952347e-02,4.550080e-02,5.185471e-02,1.351700e-02,1.109734e-04,2.022512e-07,-1.682408e-05,-9.435136e-05,4.774734e-04
8.000000e-01,4.953698e-02,4.550820e-02,5.187443e-02,1.349235e-02,1.109734e-04,2.018806e-07,-1.679798e-05,-9.437709e-05,4.766027e-04
8.010000e-01,4.955046e-02,4.551558e-02,5.189412e-02,1.346776e-02,1.109734e-04,2.015110e-07,-1.677193e-05,-9.440277e-05,4.757341e-04
8.020000e-01,4.956391e-02,4.552295e-02,5.191379e-02,1.344323e-02,1.109734e-04,2.011422e-07,-1.674592e-05,-9.442840e-05,4.748676e-04
8.030000e-01,4.957735e-02,4.553029e-02,5.193343e-02,1.341876e-02,1.109734e-04,2.007743e-07,-1.671997e-05,-9.445399e-05,4.740031e-04
8.040000e-01,4.959075e-02,4.553761e-02,5.195305e-02,1.339434e-02,1.109734e-04,2.004073e-07,-1.669406e-05,-9.447953e-05,4.731406e-04
8.050000e-01,4.960413e-02,4.554492e-02,5.197264e-02,1.336998e-02,1.109734e-04,2.000412e-07,-1.666820e-05,-9.450503e-05,4.722802e-04
8.060000e-01,4.961749e-02,4.555220e-02,5.199221e-02,1.334568e-02,1.109734e-04,1.996759e-07,-1.664238e-05,-9.453048e-05,4.714219e-04
8.070000e-01,4.963083e-02,4.555947e-02,5.201175e-02,1.332144e-02,1.109734e-04,1.993115e-07,-1.661662e-05,-9.455588e-05,4.705655e-04
8.080000e-01,4.964414e-02,4.556672e-02,5.203126e-02,1.329726e-02,1.109734e-04,1.989480e-07,-1.659090e-05,-9.458124e-05,4.697112e-04
8.090000e-01,4.965742e-02,4.557395e-02,5.205075e-02,1.327313e-02,1.109734e-04,1.985853e-07,-1.656522e-05,-9.460655e-05,4.688589e-04
8.100000e-01,4.967068e-02,4.558116e-02,5.207021e-02,1.324906e-02,1.109734e-04,1.982235e-07,-1.653960e-05,-9.463181e-05,4.680086e-04
8.110000e-01,4.968392e-02,4.558835e-02,5.208965e-02,1.322504e-02,1.109734e-04,1.978626e-07,-1.651402e-05,-9.465703e-05,4.671603e-04
8.120000e-01,4.969713e-02,4.559552e-02,5.210906e-02,1.320108e-02,1.109734e-04,1.975025e-07,-1.648848e-05,-9.468221e-05,4.663140e-04
8.130000e-01,4.971032e-02,4.560267e-02,5.212845e-02,1.317718e-02,1.109734e-04,1.971433e-07,-1.646300e-05,-9.470733e-05,4.654697e-04
8.140000e-01,4.972349e-02,4.560980e-02,5.214781e-02,1.315333e-02,1.109734e-04,1.967849e-07,-1.643756e-05,-9.473242e-05,4.646273e-04
8.150000e-01,4.973663e-02,4.561692e-02,5.216714e-02,1.312954e-02,1.109734e-04,1.964273e-07,-1.641216e-05,-9.475745e-05,4.637870e-04
8.160000e-01,4.974974e-02,4.562402e-02,5.218645e-02,1.310581e-02,1.109734e-04,1.960706e-07,-1.638682e-05,-9.478244e-05,4.629486e-04
8.170000e-01,4.976284e-02,4.563109e-02,5.220574e-02,1.308213e-02,1.109734e-04,1.957148e-07,-1.636151e-05,-9.480739e-05,4.621121e-04
8.180000e-01,4.977591e-02,4.563815e-02,5.222500e-02,1.305851e-02,1.109734e-04,1.953597e-07,-1.633626e-05,-9.483229e-05,4.612777e-04
8.190000e-01,4.978896e-02,4.564519e-02,5.224424e-02,1.303494e-02,1.109734e-04,1.950055e-07,-1.631105e-05,-9.485715e-05,4.604451e-04
8.200000e-01,4.980198e-02,4.565222e-02,5.226345e-02,1.301142e-02,1.109734e-04,1.946522e-07,-1.628588e-05,-9.488196e-05,4.596145e-04
8.210000e-01,4.981498e-02,4.565922e-02,5.228263e-02,1.298797e-02,1.109734e-04,1.942997e-07,-1.626076e-05,-9.490673e-05,4.587859e-04
8.220000e-01,4.982796e-02,4.566621e-02,5.230179e-02,1.296456e-02,1.109734e-04,1.939480e-07,-1.623569e-05,-9.493145e-05,4.579592e-04
8.230000e-01,4.984091e-02,4.567317e-02,5.232093e-02,1.294121e-02,1.109734e-04,1.935971e-07,-1.621066e-05,-9.495613e-05,4.571344e-04
8.240000e-01,4.985384e-02,4.568012e-02,5.234004e-02,1.291792e-02,1.109734e-04,1.932471e-07,-1.618568e-05,-9.498076e-05,4.563115e-04
8.250000e-01,4.986674e-02,4.568705e-02,5.235913e-02,1.289468e-02,1.109734e-04,1.928978e-07,-1.616074e-05,-9.500535e-05,4.554905e-04
8.260000e-01,4.987963e-02,4.569397e-02,5.237819e-02,1.287149e-02,1.109734e-04,1.925494e-07,-1.613585e-05,-9.502989e-05,4.546714e-04
8.270000e-01,4.989249e-02,4.570086e-02,5.239722e-02,1.284836e-02,1.109734e-04,1.922018e-07,-1.611100e-05,-9.505439e-05,4.538543e-04
8.280000e-01,4.990532e-02,4.570774e-02,5.241624e-02,1.282528e-02,1.109734e-04,1.918550e-07,-1.608620e-05,-9.507885e-05,4.530390e-04
8.290000e-01,4.991814e-02,4.571460e-02,5.243523e-02,1.280225e-02,1.109734e-04,1.915090e-07,-1.606144e-05,-9.510326e-05,4.522256e-04
8.300000e-01,4.993093e-02,4.572144e-02,5.245419e-02,1.277928e-02,1.109734e-04,1.911639e-07,-1.603673e-05,-9.512763e-05,4.514141e-04
8.310000e-01,4.994370e-02,4.572826e-02,5.247313e-02,1.275636e-02,1.109734e-04,1.908195e-07,-1.601206e-05,-9.515196e-05,4.506045e-04
8.320000e-01,4.995644e-02,4.573507e-02,5.249204e-02,1.273349e-02,1.109734e-04,1.904759e-07,-1.598743e-05,-9.517624e-05,4.497967e-04
8.330000e-01,4.996916e-02,4.574185e-02,5.251093e-02,1.271067e-02,1.109734e-04,1.901332e-07,-1.596285e-05,-9.520048e-05,4.489909e-04
8.340000e-01,4.998186e-02,4.574862e-02,5.252980e-02,1.268791e-02,1.109734e-04,1.897912e-07,-1.593832e-05,-9.522467e-05,4.481868e-04
8.350000e-01,4.999454e-02,4.575538e-02,5.254864e-02,1.266520e-02,1.109734e-04,1.894500e-07,-1.591383e-05,-9.524882e-05,4.473846e-04
8.360000e-01,5.000719e-02,4.576211e-02,5.256746e-02,1.264255e-02,1.109734e-04,1.891096e-07,-1.588938e-05,-9.527293e-05,4.465843e-04
8.370000e-01,5.001982e-02,4.576883e-02,5.258625e-02,1.261994e-02,1.109734e-04,1.887700e-07,-1.586497e-05,-9.529699e-05,4.457858e-04
8.380000e-01,5.003243e-02,4.577553e-02,5.260502e-02,1.259739e-02,1.109734e-04,1.884312e-07,-1.584061e-05,-9.532102e-05,4.449891e-04
8.390000e-01,5.004502e-02,4.578221e-02,5.262376e-02,1.257489e-02,1.109734e-04,1.880932e-07,-1.581630e-05,-9.534500e-05,4.441943e-04
8.400000e-01,5.005758e-02,4.578887e-02,5.264249e-02,1.255244e-02,1.109734e-04,1.877559e-07,-1.579202e-05,-9.536893e-05,4.434013e-04
8.410000e-01,5.007012e-02,4.579552e-02,5.266118e-02,1.253004e-02,1.109734e-04,1.874194e-07,-1.576779e-05,-9.539282e-05,4.426101e-04
8.420000e-01,5.008264e-02,4.580215e-02,5.267986e-02,1.250769e-02,1.109734e-04,1.870837e-07,-1.574361e-05,-9.541668e-05,4.418207e-04
8.430000e-01,5.009514e-02,4.580877e-02,5.269851e-02,1.248540e-02,1.109734e-04,1.867488e-07,-1.571947e-05,-9.544048e-05,4.410331e-04
8.440000e-01,5.010761e-02,4.581536e-02,5.271713e-02,1.246315e-02,1.109734e-04,1.864147e-07,-1.569537e-05,-9.546425e-05,4.402474e-04
8.450000e-01,5.012007e-02,4.582194e-02,5.273573e-02,1.244096e-02,1.109734e-04,1.860813e-07,-1.567131e-05,-9.548797e-05,4.394634e-04
8.460000e-01,5.013250e-02,4.582850e-02,5.275431e-02,1.241881e-02,1.109734e-04,1.857487e-07,-1.564730e-05,-9.551165e-05,4.386812e-04
8.470000e-01,5.014490e-02,4.583505e-02,5.277287e-02,1.239672e-02,1.109734e-04,1.854168e-07,-1.562333e-05,-9.553529e-05,4.379008e-04
8.480000e-01,5.015729e-02,4.584157e-02,5.279140e-02,1.237468e-02,1.109734e-04,1.850857e-07,-1.559940e-05,-9.555889e-05,4.371222e-04
8.490000e-01,5.016965e-02,4.584808e-02,5.280990e-02,1.235269e-02,1.109734e-04,1.847554e-07,-1.557551e-05,-9.558245e-05,4.363453e-04
8.500000e-01,5.018199e-02,4.585458e-02,5.282839e-02,1.233074e-02,1.109734e-04,1.844258e-07,-1.555167e-05,-9.560596e-05,4.355702e-04
8.510000e-01,5.019431e-02,4.586105e-02,5.284685e-02,1.230885e-02,1.109734e-04,1.840970e-07,-1.552787e-05,-9.562943e-05,4.347969e-04
8.520000e-01,5.020661e-02,4.586751e-02,5.286528e-02,1.228701e-02,1.109734e-04,1.837689e-07,-1.550411e-05,-9.565286e-05,4.340253e-04
8.530000e-01,5.021889e-02,4.587396e-02,5.288370e-02,1.226522e-02,1.109734e-04,1.834416e-07,-1.548040e-05,-9.567625e-05,4.332555e-04
8.540000e-01,5.023114e-02,4.588038e-02,5.290209e-02,1.224347e-02,1.109734e-04,1.831150e-07,-1.545672e-05,-9.569959e-05,4.324874e-04
8.550000e-01,5.024337e-02,4.588679e-02,5.292045e-02,1.222178e-02,1.109734e-04,1.827892e-07,-1.543309e-05,-9.572290e-05,4.317211e-04
8.560000e-01,5.025559e-02,4.589319e-02,5.293880e-02,1.220013e-02,1.109734e-04,1.824641e-07,-1.540951e-05,-9.574616e-05,4.309565e-04
8.570000e-01,5.026778e-02,4.589956e-02,5.295712e-02,1.217853e-02,1.109734e-04,1.821398e-07,-1.538596e-05,-9.576939e-05,4.301936e-04
8.580000e-01,5.027994e-02,4.590592e-02,5.297541e-02,1.215699e-02,1.109734e-04,1.818162e-07,-1.536245e-05,-9.579257e-05,4.294324e-04
8.590000e-01,5.029209e-02,4.591227e-02,5.299369e-02,1.213549e-02,1.109734e-04,1.814933e-07,-1.533899e-05,-9.581571e-05,4.286730e-04
8.600000e-01,5.030421e-02,4.591860e-02,5.301194e-02,1.211404e-02,1.109734e-04,1.811712e-07,-1.531557e-05,-9.583881e-05,4.279153e-04
8.610000e-01,5.031632e-02,4.592491e-02,5.303017e-02,1.209263e-02,1.109734e-04,1.808497e-07,-1.529219e-05,-9.586187e-05,4.271593e-04
8.620000e-01,5.032840e-02,4.593120e-02,5.304837e-02,1.207128e-02,1.109734e-04,1.805291e-07,-1.526885e-05,-9.588489e-05,4.264049e-04
8.630000e-01,5.034046e-02,4.593748e-02,5.306655e-02,1.204997e-02,1.109734e-04,1.802091e-07,-1.524555e-05,-9.590786e-05,4.256523e-04
8.640000e-01,5.035250e-02,4.594374e-02,5.308471e-02,1.202872e-02,1.109734e-04,1.798899e-07,-1.522230e-05,-9.593080e-05,4.249014e-04
8.650000e-01,5.036452e-02,4.594999e-02,5.310285e-02,1.200751e-02,1.109734e-04,1.795714e-07,-1.519908e-05,-9.595370e-05,4.241522e-04
8.660000e-01,5.037651e-02,4.595622e-02,5.312096e-02,1.198634e-02,1.109734e-04,1.792536e-07,-1.517591e-05,-9.597656e-05,4.234046e-04
8.670000e-01,5.038849e-02,4.596243e-02,5.313905e-02,1.196523e-02,1.109734e-04,1.789365e-07,-1.515277e-05,-9.599937e-05,4.226587e-04
8.680000e-01,5.040044e-02,4.596863e-02,5.315712e-02,1.194416e-02,1.109734e-04,1.786202e-07,-1.512968e-05,-9.602215e-05,4.219145e-04
8.690000e-01,5.041238e-02,4.597481e-02,5.317517e-02,1.192314e-02,1.109734e-04,1.783045e-07,-1.510663e-05,-9.604488e-05,4.211720e-04
8.700000e-01,5.042429e-02,4.598098e-02,5.319319e-02,1.190216e-02,1.109734e-04,1.779896e-07,-1.508362e-05,-9.606758e-05,4.204311e-04
8.710000e-01,5.043618e-02,4.598713e-02,5.321119e-02,1.188124e-02,1.109734e-04,1.776754e-07,-1.506065e-05,-9.609023e-05,4.196919e-04
8.720000e-01,5.044805e-02,4.599326e-02,5.322917e-02,1.186036e-02,1.109734e-04,1.773619e-07,-1.503772e-05,-9.611285e-05,4.189543e-04
8.730000e-01,5.045990e-02,4.599938e-02,5.324712e-02,1.183952e-02,1.109734e-04,1.770491e-07,-1.501483e-05,-9.613543e-05,4.182184e-04
8.740000e-01,5.047173e-02,4.600548e-02,5.326505e-02,1.181874e-02,1.109734e-04,1.767370e-07,-1.499199e-05,-9.615796e-05,4.174841e-04
8.750000e-01,5.048354e-02,4.601157e-02,5.328296e-02,1.179800e-02,1.109734e-04,1.764256e-07,-1.496918e-05,-9.618046e-05,4.167515e-04
8.760000e-01,5.049533e-02,4.601764e-02,5.330085e-02,1.177730e-02,1.109734e-04,1.761148e-07,-1.494641e-05,-9.620292e-05,4.160205e-04
8.770000e-01,5.050710e-02,4.602369e-02,5.331872e-02,1.175665e-02,1.109734e-04,1.758048e-07,-1.492368e-05,-9.622534e-05,4.152911e-04
8.780000e-01,5.051884e-02,4.602973e-02,5.333656e-02,1.173605e-02,1.109734e-04,1.754955e-07,-1.490099e-05,-9.624772e-05,4.145633e-04
8.790000e-01,5.053057e-02,4.603576e-02,5.335438e-02,1.171549e-02,1.109734e-04,1.751869e-07,-1.487835e-05,-9.627006e-05,4.138372e-04
8.800000e-01,5.054227e-02,4.604177e-02,5.337218e-02,1.169498e-02,1.109734e-04,1.748790e-07,-1.485574e-05,-9.629236e-05,4.131126e-04
8.810000e-01,5.055396e-02,4.604776e-02,5.338995e-02,1.167452e-02,1.109734e-04,1.745717e-07,-1.483317e-05,-9.631462e-05,4.123897e-04
8.820000e-01,5.056562e-02,4.605374e-02,5.340771e-02,1.165410e-02,1.109734e-04,1.742651e-07,-1.481064e-05,-9.633684e-05,4.116684e-04
8.830000e-01,5.057727e-02,4.605970e-02,5.342544e-02,1.163372e-02,1.109734e-04,1.739593e-07,-1.478815e-05,-9.635902e-05,4.109486e-04
8.840000e-01,5.058889e-02,4.606565e-02,5.344315e-02,1.161339e-02,1.109734e-04,1.736541e-07,-1.476570e-05,-9.638117e-05,4.102305e-04
8.850000e-01,5.060049e-02,4.607158e-02,5.346084e-02,1.159311e-02,1.109734e-04,1.733495e-07,-1.474329e-05,-9.640328e-05,4.095139e-04
8.860000e-01,5.061208e-02,4.607750e-02,5.347851e-02,1.157287e-02,1.109734e-04,1.730457e-07,-1.472092e-05,-9.642534e-05,4.087990e-04
